Strogonofe de pvt,PTS,ao molho gorduroso
Strogonoff de grão de bico,leguminosa,ao molho gorduroso
Strogonoff de legumes,legumes,ao molho gorduroso
Strogonoff de legumes (contém lactose),legumes,ao molho gorduroso
Strogonoff de legumes (lactose),legumes,ao molho gorduroso
Strogonoff de legumes(contem lactose),legumes,ao molho gorduroso
Strogonoff de lentilha,leguminosa,ao molho gorduroso
Strogonoff de pvt,PTS,ao molho gorduroso
Strogonoff legumes,legumes,ao molho gorduroso
Strogonoff vegetariano,PTS,ao molho gorduroso
Suflê de cenoura,ovos,assado
Suflê de espinafre,ovos,assado
Suflê de pvt,ovos,assado
Suflê de queijo,ovos,assado
Talharim com molho de pvt,massa/torta,ao molho leve
Tempurá de legumes,legumes,frito
Tomate ao molho de queijo e manjericão,legumes,ao molho gorduroso
Tomate recheado,legumes,cozido
Tomate recheado com pts,legumes,cozido
Tomate recheado com pvt,PTS,cozido
Tomate recheado com pvt e ricota,PTS,cozido
Tomate recheado com queijo e molho branco,legumes,cozido
Torta a madalena de pvt,PTS,cozido
Torta à madalena de pvt,PTS,cozido
Torta à primavera,legumes,assado
Torta de alho-poró,massa/torta,assado
Torta de brócolis com queijo,legumes,assado
Torta de escarola,massa/torta,assado
Torta de escarola com queijo,massa/torta,assado
Torta de espinafre com queijo,massa/torta,assado
Torta de legumes,legumes,assado
Torta de legumes com queijo,legumes,assado
Torta de pvt,PTS,assado
Torta de pvt com ricota,PTS,assado
Torta de verduras,massa/torta,assado
Torta de verduras com queijo,massa/torta,assado
Torta madalena,PTS,assado
Torta madalena de espinafre,PTS,assado
Torta madalena de pts,PTS,assado
Torta madalena de pvt,PTS,assado
Torta rústica,legumes,assado
Torta rústica de tomate e cebolas,legumes,assado
Tortilha de brócolis (contem glúten e lactose),legumes,grelhado/refogado
Tortilha de brócolis (contém glúten e lactose),legumes,grelhado/refogado
Tortilha de brócolis (contém lactose),legumes,grelhado/refogado
Tortilha de brócolis (glúten e lactose),legumes,grelhado/refogado
Tortilha de escarola (glúten e lactose),tubérculo,grelhado/refogado
Tortilha de espinafre,tubérculo,grelhado/refogado
Tortilha de espinafre (contém glúten e lactose),tubérculo,grelhado/refogado
Tortilha de espinafre (contém lactose e glúten),tubérculo,grelhado/refogado
Tortilha de pizza (contém glúten e lactose),tubérculo,grelhado/refogado
Tortilha de pizza (glúten,tubérculo,grelhado/refogado
Tortilha de pizza (lactose e glúten),tubérculo,grelhado/refogado
Xadrez de pvt,PTS,grelhado/refogado
Xadrez vegetariano com moyashi,PTS,grelhado/refogado
Yakisoba vegetariano,massa/torta,ao molho leve
Yakissoba,massa/torta,ao molho leve
Yakissoba de pvt,PTS,ao molho leve
Yakissoba vegetariano,massa/torta,ao molho leve
