Carne moída com alho-poró,bovina,cozido
Carne moída com azeitona,bovina,cozido
Carne moída com azeitona (patinho),bovina,cozido
Carne moída com azeitona e tomate,bovina,cozido
Carne moída com azeitonas,bovina,cozido
Carne moída com batata,bovina,cozido
Carne moida com batata (miolo de paleta),bovina,cozido
Carne moída com cenoura e milho,bovina,cozido
Carne moída com cenoura e vagem,bovina,cozido
Carne moída com legumes,bovina,cozido
Carne moída com molho,bovina,ao molho leve
Carne moída com molho roti,bovina,ao molho leve
Carne moída com moyashi,bovina,cozido
Carne moída com pimentões,bovina,cozido
Carne moída com tomate,bovina,cozido
Carne moída m. de azeitonas (miolo da paleta),bovina,ao molho gorduroso
Carne moída refogada,bovina,grelhado/refogado
Carne picada,bovina,grelhado/refogado
Carne picada com cogumelos,bovina,grelhado/refogado
Carne picada com especiarias,bovina,grelhado/refogado
Carne picada com legumes,bovina,grelhado/refogado
Carne picada com molho de cogumelos,bovina,ao molho leve
Carne picada com molho de especiarias,bovina,ao molho leve
Carne picada com molho de tomate,bovina,ao molho leve
Carne picado com linguiça calabresa,bovina,grelhado/refogado
Chop suey de lombo,suína,grelhado/refogado
Contra filé acebolado,bovina,grelhado/refogado
Contra filé ao alho,bovina,grelhado/refogado
Contrafilé assado com molho barbecue,bovina,ao molho leve
Contrafilé assado com molho shoyu,bovina,ao molho leve
Contrafilé com molho roti,bovina,ao molho leve
Contrafilé com molho vinagrete,bovina,ao molho leve
Contrafilé em tiras aceboladas,bovina,ao molho leve
Copa lombo à california,suína,ao molho gorduroso
Copa lombo acebolado,suína,ao molho gorduroso
Copa lombo ao molho barbecue,suína,ao molho leve
Copa lombo ao molho de abacaxi,suína,ao molho leve
Copa lombo ao molho de laranja,suína,ao molho leve
Copa lombo ao molho de limão,suína,ao molho leve
Copa lombo ao molho de maçã,suína,ao molho leve
Copa lombo ao vinagrete,suína,ao molho leve
Copa lombo assado com molho ferrugem,suína,ao molho leve
Copa lombo com molho agridoce,suína,ao molho leve
Copa lombo com molho barbecue,suína,ao molho leve
Copa lombo com molho califórnia,suína,ao molho leve
Copa lombo com molho cítrico,suína,ao molho leve
Copa lombo com molho de abacaxi,suína,ao molho leve
Copa lombo com molho de alecrim,suína,ao molho leve
Copa lombo com molho de alho poró,suína,ao molho leve
Copa lombo com molho de cítrico,suína,ao molho leve
Copa lombo com molho de limão,suína,ao molho leve
Copa lombo com molho de maracujá,suína,ao molho leve
Copa lombo com molho de mostarda,suína,ao molho leve
Copa lombo com molho de pimentão,suína,ao molho leve
Copa lombo com molho de vinho,suína,ao molho leve
Copa lombo com molho ferrugem,suína,ao molho leve
Copa lombo com molho roti,suína,ao molho leve
Copa lombo com molho roty,suína,ao molho leve
Copa lombo com molho vinagrete,suína,ao molho leve
Coxa de frango,ave,grelhado/refogado
Coxa de frango assada com molho ao sugo,ave,ao molho leve
Coxa de frango em cubos,ave,grelhado/refogado
Coxa e sobrecoxa assada com molho curry,ave,ao molho leve
Coxa e sobrecoxa com molho carbonara,ave,ao molho leve
Coxa e sobrecoxa com molho de tomates,ave,ao molho leve
Coxa e sobrecoxa de franco à passarinho,ave,frito
Coxa e sobrecoxa de frango à passarinho,ave,frito
Coxa e sobrecoxa de frango ao sugo,ave,ao molho leve
Coxa e sobrecoxa de frango assado,ave,assado
Coxa e sobrecoxa de frango com alho,ave,grelhado/refogado
Coxa e sobrecoxa de frango com molho à caçadora,ave,ao molho gorduroso
Coxa e sobrecoxa de frango com molho cítrico,ave,ao molho leve
Coxa e sobrecoxa de frango com molho de azeitona,ave,ao molho gorduroso
Coxa e sobrecoxa de frango com molho de ervas,ave,ao molho leve
Coxa e sobrecoxa de frango com molho de laranja,ave,ao molho leve
Coxa e sobrecoxa de frango com molho de pimentão,ave,ao molho leve
Coxa e sobrecoxa de frango com molho de salsão,ave,ao molho leve
Coxa e sobrecoxa de frango com molho laranja,ave,ao molho leve
Coxa e sobrecoxa de frango frito,ave,frito
Coxa sobrecoxa de frango,ave,grelhado/refogado
Coxa sobrecoxa de frango assado,ave,assado
Cozido bovino com legumes,bovina,cozido
Cubos ao molho de mostarda,bovina,ao molho leve
Cubos ao molho roti,bovina,ao molho leve
Cubos bovinos ao molho mostarda,bovina,ao molho leve
Cubos bovinos ao molho roti,bovina,ao molho leve
Cubos bovinos com legumes,bovina,cozido
Cubos de carne,bovina,grelhado/refogado
Cubos de carne à chinesa,bovina,ao molho leve
Cubos de carne a pomodoro,bovina,ao molho leve
Cubos de carne à pomodoro,bovina,ao molho leve
Cubos de carne à primavera,bovina,grelhado/refogado
Cubos de carne ao vinagrete,bovina,ao molho leve
Cubos de carne com abóbora,bovina,grelhado/refogado
Cubos de carne com calabresa,bovina,grelhado/refogado
Cubos de carne com cebolas em pétalas,bovina,grelhado/refogado
Cubos de carne com linguiça calabresa,bovina,grelhado/refogado
Cubos de carne com mandioca,bovina,grelhado/refogado
Cubos de carne com molho argentino,bovina,ao molho gorduroso
Cubos de carne com molho de bacon,bovina,ao molho leve
Cubos de carne com molho de ervilha,bovina,ao molho leve
Cubos de carne com molho madeira,bovina,ao molho leve
Cubos de carne com molho roti,bovina,ao molho leve
Cubos de coxa de frango assada,ave,assado
Cubos de filé de coxa assada,ave,assado
Cubos de filé de coxa assado,ave,assado
Cubos de frango à brasileira,ave,grelhado/refogado
Cubos de frango com molho de abacaxi,ave,ao molho leve
Cubos de frango com molho de ervilha,ave,ao molho leve
Cubos de frango com molho de laranja,ave,ao molho leve
Cubos de frango com vinagrete,ave,ao molho leve
Cubos de peito de frango à primavera,ave,grelhado/refogado
Cubos de peito de frango com molho de pimentões,ave,ao molho leve
Cubos de peito frango com molho shoyo,ave,ao molho leve
Cubos suíno ao m. barbecue (lombo),suína,ao molho leve
Cubos suínos,suína,grelhado/refogado
Cubos suínos ao m. escuro (pernil),suína,ao molho gorduroso
Cupim acebolado,bovina,ao molho gorduroso
Cupim ao molho madeira,bovina,ao molho leve
Cupim assado,bovina,assado
Cupim assado com molho apimentado,bovina,ao molho leve
Cupim assado com molho de abacaxi,bovina,ao molho leve
Cupim assado com molho de limão,bovina,ao molho leve
Cupim assado com molho escuro,bovina,ao molho leve
Cupim assado com molho ferrugem,bovina,ao molho leve
Cupim assado com molho madeira,bovina,ao molho leve
Cupim assado com molho roti,bovina,ao molho leve
Cupim assado com vinagrete,bovina,ao molho leve
Cupim com molho argentino,bovina,ao molho gorduroso
Cupim com molho barbecue,bovina,ao molho leve
Cupim com molho de alecrim,bovina,ao molho leve
Cupim com molho de ameixa,bovina,ao molho leve
Cupim com molho de cogumelo,bovina,ao molho leve
Cupim com molho de especiarias,bovina,ao molho leve
Cupim com molho de frutas,bovina,ao molho leve
Cupim com molho escuro,bovina,ao molho leve
Cupim com molho ferrugem,bovina,ao molho leve
Cupim com molho madeira,bovina,ao molho leve
Cupim com molho mostarda,bovina,ao molho leve
Cupim com molho roti,bovina,ao molho leve
Cupim com molho roti e salsão,bovina,ao molho leve
Empanado de frango,ave,frito
Empanado de peixe,peixe,frito
Escalope de carne,bovina,grelhado/refogado
Escalope de frango,ave,grelhado/refogado
Escondidinho caipira,ave,assado
Escondidinho de carne,bovina,assado
Escondidinho de carne moída,bovina,assado
Escondidinho de frango,ave,assado
Espeto de carne,bovina,assado
Espeto de frango,ave,assado
Espeto de peito de frango com cebola e pimentões,ave,assado
Estrogonofe,bovina,ao molho gorduroso
Estrogonofe de carne,bovina,ao molho gorduroso
Estrogonofe de frango,ave,ao molho gorduroso
Feijoada,suína,cozido
Filé de coxa,ave,grelhado/refogado
Filé de coxa à pizzaiolo,ave,ao molho leve
Filé de coxa asado,ave,assado
Filé de coxa assado,ave,assado
Filé de coxa assado com molho carbonara,ave,ao molho gorduroso
Filé de coxa com molho argentino,ave,ao molho gorduroso
Filé de coxa com molho azeitonas,ave,ao molho leve
Filé de coxa com molho barbecue,ave,ao molho leve
Filé de coxa com molho califórnia,ave,ao molho leve
Filé de coxa com molho curry,ave,ao molho leve
Filé de coxa com molho de alho-poró,ave,ao molho leve
Filé de coxa com molho de azeitona,ave,ao molho gorduroso
Filé de coxa com molho de bacon,ave,ao molho gorduroso
Filé de coxa com molho de cebola,ave,ao molho leve
Filé de coxa com molho de ervilha,ave,ao molho leve
Filé de coxa com molho de ferrugem,ave,ao molho leve
Filé de coxa com molho de mostarda,ave,ao molho leve
Filé de coxa com molho de salsão,ave,ao molho leve
Filé de coxa com molho de suíço,ave,ao molho leve
Filé de coxa com molho mostarda,ave,ao molho leve
Filé de coxa com molho parisiense,ave,ao molho gorduroso
Filé de coxa com molho roti e salsão,ave,ao molho leve
Filé de coxa com molho suíço,ave,ao molho leve
Filé de coxa com olho de salsão,ave,grelhado/refogado
Filé de coxa com vinagrete,ave,grelhado/refogado
Filé de coxa de frango acebolada,ave,frito
Filé de coxa de frango assada,ave,assado
Filé de coxa de frango assado,ave,assado
Filé de coxa de frango assado com curry,ave,ao molho leve
Filé de coxa de frango com ervas aromáticas,ave,grelhado/refogado
Filé de coxa de frango com molho barbecue,ave,ao molho leve
Filé de coxa de frango com molho caipira,ave,ao molho leve
Filé de coxa de frango com molho curry,ave,ao molho leve
Filé de coxa de frango com molho de alho-poró,ave,ao molho leve
Filé de coxa de frango com molho de ervas,ave,ao molho leve
Filé de coxa de frango com molho de ervilha,ave,ao molho leve
Filé de coxa de frango com molho de laranja,ave,ao molho leve
Filé de coxa de frango com molho de manjericão,ave,ao molho leve
Filé de coxa de frango com molho de maracujá,ave,ao molho leve
Filé de coxa de frango com molho de mostarda,ave,ao molho leve
Filé de coxa de frango com molho de salsão,ave,ao molho leve
Filé de coxa de frango com molho ferrugem,ave,ao molho leve
Filé de coxa de frango com molho mostarda,ave,ao molho leve
Filé de coxa de frango com molho parisiense,ave,ao molho gorduroso
Filé de coxa de frango com molho roti,ave,ao molho leve
Filé de coxa de frango com molho shoyo,ave,ao molho leve
Filé de coxa de frango com molho suíço,ave,ao molho gorduroso
Filé de coxa de frango com moyashi,ave,grelhado/refogado
Filé de coxa de frango grelhado,ave,grelhado/refogado
Filé de coxa e sobrecoxa de frango com molho mostarda,ave,ao molho leve
Filé de coxa grelhada,ave,grelhado/refogado
File de coxa grelhado,ave,grelhado/refogado
Filé de coxa grelhado,ave,grelhado/refogado
Filé de frango,ave,grelhado/refogado
Filé de frango à caipira,ave,grelhado/refogado
Filé de frango à moda oriental,ave,grelhado/refogado
Filé de frango à parmegiana,ave,assado
Filé de frango à pizzaiollo,ave,ao molho leve
Filé de frango à pizzaiolo,ave,ao molho leve
Filé de frango à pomodoro,ave,ao molho leve
Filé de frango acebolado,ave,grelhado/refogado
Filé de frango ao moho ferrugem,ave,ao molho leve
Filé de frango ao molho argentino,ave,ao molho gorduroso
Filé de frango ao molho branco,ave,ao molho gorduroso
Filé de frango ao molho caipira,ave,ao molho leve
Filé de frango ao molho de cogumelos,ave,ao molho leve
File de frango ao molho de mostarda,ave,ao molho leve
Filé de frango ao molho de mostarda,ave,ao molho leve
Filé de frango ao molho ferrugem,ave,ao molho leve
Filé de frango ao molho mostarda,ave,ao molho leve
Filé de frango ao molho pizzaiolo,ave,ao molho leve
Filé de frango ao vinagrete,ave,ao molho leve
Filé de frango assado,ave,assado
Filé de frango com cogumelos,ave,grelhado/refogado
Filé de frango com molho cítrico,ave,ao molho leve
Filé de frango com molho de azeitonas,ave,ao molho leve
Filé de frango com molho de bacon,ave,ao molho gorduroso
Filé de frango com molho de cebola,ave,ao molho leve
Filé de frango com molho de cogumelo,ave,ao molho leve
Filé de frango com molho de cogumelos,ave,ao molho leve
Filé de frango com molho de ervas,ave,ao molho leve
Filé de frango com molho de laranja,ave,ao molho leve
Filé de frango com molho de maçã,ave,ao molho leve
Filé de frango com molho de maracujá,ave,ao molho leve
Filé de frango com molho de mostarda,ave,ao molho leve
Filé de frango com molho de tomate,ave,ao molho leve
Filé de frango com molho fazendinha,ave,ao molho gorduroso
Filé de frango com molho ferrugem,ave,ao molho leve
Filé de frango com molho mostarda,ave,ao molho leve
Filé de frango com molho parisiense,ave,ao molho gorduroso
Filé de frango com molho rose,ave,ao molho gorduroso
Filé de frango com molho rosé,ave,ao molho gorduroso
Filé de frango com molho roti,ave,ao molho leve
Filé de frango com molho roty,ave,ao molho leve
Filé de frango com molho shoyu,ave,ao molho leve
Filé de frango com molho suíço,ave,ao molho gorduroso
Filé de frango com vinagrete,ave,grelhado/refogado
Filé de frango de coxa de frango grelhado,ave,grelhado/refogado
Filé de frango empanado,ave,frito
Filé de frango empanado ao molho rosê,ave,ao molho gorduroso
Filé de frango empanado ao tomatelli,ave,ao molho leve
File de frango grelhado,ave,grelhado/refogado
Filé de frango grelhado,ave,grelhado/refogado
Filé de frango grelhado ao molho rosé,ave,ao molho leve
Filé de frango grelhado com molho de ervas,ave,ao molho leve
Filé de merluza à portuguesa,peixe,assado
Filé de merluza ao molho de ervas,peixe,ao molho leve
Filé de merluza empanado,peixe,frito
Filé de merluza frito,peixe,frito
Filé de peito de frango à caçadora,ave,ao molho gorduroso
Filé de peito de frango á milanesa,ave,frito
Filé de peito de frango à milanesa,ave,frito
Filé de peito de frango à pizzaiolo,ave,ao molho leve
Filé de peito de frango à pomodoro,ave,ao molho leve
Filé de peito de frango ao molho mostarda,ave,ao molho leve
Filé de peito de frango com molho barbecue,ave,ao molho leve
Filé de peito de frango com molho caçadora,ave,ao molho leve
Filé de peito de frango com molho caipira,ave,ao molho leve
Filé de peito de frango com molho cítrico,ave,ao molho leve
Filé de peito de frango com molho de abacaxi,ave,ao molho leve
Filé de peito de frango com molho de alecrim,ave,ao molho leve
Filé de peito de frango com molho de ameixa,ave,ao molho leve
Filé de peito de frango com molho de azeitonas,ave,ao molho gorduroso
Filé de peito de frango com molho de cogumelo,ave,ao molho leve
Filé de peito de frango com molho de ervas,ave,ao molho leve
Filé de peito de frango com molho de ervilha,ave,ao molho leve
Filé de peito de frango com molho de laranja,ave,ao molho leve
Filé de peito de frango com molho de limão,ave,ao molho leve
Filé de peito de frango com molho de manga,ave,ao molho leve
Filé de peito de frango com molho de manjericão,ave,ao molho leve
Filé de peito de frango com molho de maracujá,ave,ao molho leve
Filé de peito de frango com molho de mostarda,ave,ao molho leve
Filé de peito de frango com molho de moyashi,ave,ao molho leve
Filé de peito de frango com molho de pimentão,ave,ao molho leve
Filé de peito de frango com molho de vinho,ave,ao molho leve
Filé de peito de frango com molho ferrugem,ave,ao molho leve
Filé de peito de frango com molho mostarda,ave,ao molho leve
Filé de peito de frango com molho rosé,ave,ao molho gorduroso
Filé de peito de frango com molho roti,ave,ao molho leve
Filé de peito de frango com molho shoyo,ave,ao molho leve
Filé de peito de frango com molho vinagrete,ave,ao molho leve
Filé de peito de frango empanado,ave,frito
Filé de peito de frango grelhado,ave,grelhado/refogado
Filé de peito de frango grelhado acebolado,ave,grelhado/refogado
Filé de peito de frango grelhado com molho curry,ave,ao molho leve
Filé de peito de frango grelhado com molho de cebolas,ave,ao molho leve
Filé de peito de frango grelhado com molho de queijo,ave,ao molho gorduroso
Filé de peito de frango grelhado com molho de queijo e orégano,ave,ao molho gorduroso
Filé de peito de peru ao molho califórnia,ave,ao molho leve
