Legumes à pizzaiolo|legume|cozido/assado|Misto||||
Legumes a salsa|legume|cozido/assado|Misto||||
Legumes à salsa|legume|cozido/assado|Misto||||
Legumes com molho branco|legume|cozido/assado|Misto||||
Legumes gratinados|legume|cozido/assado|Misto||||
Legumes mistos|legume|cozido/assado|Misto||||
Legumes na manteiga|legume|refogado|Misto||||
Legumes orientais (brócolis, cenoura, acelga)|legume|refogado|Misto||Sulfuroso||
Legumes oriental|legume|refogado|Misto||Sulfuroso||
Legumes refogado|legume|refogado|Misto||||
Legumes refogados|legume|refogado|Misto||||
Legumes salteados|legume|refogado|Misto||||
Legumes saute|legume|refogado|Misto||||
Legumes sauté|legume|refogado|Misto||||
Legumes sautê|legume|refogado|Misto||||
Legumes soutê|legume|refogado|Misto||||
Macarrão a moda|macarrão|cozido/assado|Misto||||
Macarrão à moda|macarrão|cozido/assado|Misto||||
Macarrão à pizzaiolo|macarrão|cozido/assado|Misto||||
Macarrão a primavera|macarrão|cozido/assado|Misto||||
Macarrão à primavera|macarrão|cozido/assado|Misto||||
Macarrão alho e óleo|macarrão|cozido/assado|Branco/Cinza||||
Macarrão alho e óleo com cheiro verde|macarrão|cozido/assado|Branco/Cinza||||
Macarrão ao açafrão alho e óleo|macarrão|cozido/assado|Branco/Cinza||||
Macarrão ao alho e óleo|macarrão|cozido/assado|Branco/Cinza||||
Macarrão ao molho|macarrão|cozido/assado|Misto||||
Macarrão ao molho branco|macarrão|cozido/assado|Misto||||
Macarrão ao molho de queijos|macarrão|cozido/assado|Misto||||
Macarrão ao molho rosé|macarrão|cozido/assado|Misto||||
Macarrão ao molho rosê|macarrão|cozido/assado|Misto||||
Macarrão ao pesto|macarrão|cozido/assado|Misto||||
Macarrão ao sugo|macarrão|cozido/assado|Misto||||
Macarrão ao sugo com orégano|macarrão|cozido/assado|Misto||||
Macarrão ao sugo com salsicha|macarrão|cozido/assado|Misto||||
Macarrão campestre|macarrão|cozido/assado|Misto||||
Macarrão com alho e óleo|macarrão|cozido/assado|Branco/Cinza||||
Macarrão com alho-poró|macarrão|cozido/assado|Branco/Cinza||||
Macarrão com brócolis|macarrão|cozido/assado|Misto||Sulfuroso||
Macarrão com espinafre|macarrão|cozido/assado|Misto||||Regional
Macarrão com molho ao sugo|macarrão|cozido/assado|Misto||||
Macarrão com molho branco e espinafre|macarrão|cozido/assado|Misto||||Regional
Macarrão com molho de queijos|macarrão|cozido/assado|Misto||||
Macarrão com molho de tomates|macarrão|cozido/assado|Misto||||
Macarrão com molho parmesão|macarrão|cozido/assado|Misto||||
Macarrão com molho sugo|macarrão|cozido/assado|Misto||||
Macarrão com molho três queijos|macarrão|cozido/assado|Misto||||
Macarrão com tomate e manjericão|macarrão|cozido/assado|Misto||||
Macarrão parafuso alho e óleo|macarrão|cozido/assado|Branco/Cinza||||
Macarrão parafuso ao sugo|macarrão|cozido/assado|Misto||||
Macarrão primavera|macarrão|cozido/assado|Misto||||
Madioca ao vinagrete|tubérculo|cozido/assado|Misto||Sulfuroso||
Mandioca à salsa|tubérculo|cozido/assado|Marrom/Bege|||Sociobiodiversidade|Regional
Mandioca ao alho|tubérculo|cozido/assado|Marrom/Bege|||Sociobiodiversidade|Regional
Mandioca ao vinagrete|tubérculo|cozido/assado|Misto||Sulfuroso|Sociobiodiversidade|Regional
Mandioca com salsa|tubérculo|cozido/assado|Marrom/Bege|||Sociobiodiversidade|Regional
Mandioca com vinagrete|tubérculo|cozido/assado|Misto||Sulfuroso|Sociobiodiversidade|Regional
Mandioca corada|tubérculo|cozido/assado|Marrom/Bege|||Sociobiodiversidade|Regional
Mandioca cozida com salsinha|tubérculo|cozido/assado|Marrom/Bege|||Sociobiodiversidade|Regional
Mandioca frita|tubérculo|cozido/assado|Marrom/Bege|||Sociobiodiversidade|Regional
Mandioca na manteiga|tubérculo|cozido/assado|Marrom/Bege|||Sociobiodiversidade|Regional
Mandioca no vapor|tubérculo|cozido/assado|Marrom/Bege|||Sociobiodiversidade|Regional
Mandioca sauté|tubérculo|cozido/assado|Marrom/Bege|||Sociobiodiversidade|Regional
Mandioca sautê|tubérculo|cozido/assado|Marrom/Bege|||Sociobiodiversidade|Regional
Mandioca sautê com açafrão|tubérculo|cozido/assado|Marrom/Bege|||Sociobiodiversidade|Regional
Mandioca soutê|tubérculo|cozido/assado|Marrom/Bege|||Sociobiodiversidade|Regional
Mandioca temperada|tubérculo|cozido/assado|Marrom/Bege|||Sociobiodiversidade|Regional
Mandioquinha chips|tubérculo|frito|Amarelo/Laranja||||Regional
Mandioquinha sauté|tubérculo|cozido/assado|Amarelo/Laranja||||Regional
Mandioquinha, vagem e cenoura|tubérculo|cozido/assado|Misto||||Regional
Mil folhas de mandioca|tubérculo|cozido/assado|Marrom/Bege|||Sociobiodiversidade|Regional
Mix de legumes|legume|cozido/assado|Misto||||
Nhoque à pomodoro|tubérculo|cozido/assado|Misto||||
Nhoque ao molho rosê|tubérculo|cozido/assado|Misto||||
Nhoque ao molho sugo|tubérculo|cozido/assado|Misto||||
Nhoque ao sugo|tubérculo|cozido/assado|Misto||||
Nhoque ao sugo gratinado|tubérculo|cozido/assado|Misto||||
Nhoque com molho ao sugo|tubérculo|cozido/assado|Misto||||
Nhoque com molho de queijos|tubérculo|cozido/assado|Misto||||
Nhoque com molho de tomate|tubérculo|cozido/assado|Misto||||
Nhoque de batata-doce|tubérculo|cozido/assado|Amarelo/Laranja||Sulfuroso||
Nhoque sugo|tubérculo|cozido/assado|Misto||||
Opção: berinjela recheada com pvt|legume|cozido/assado|Misto||||Regional
Opção: charuto de pvt|folhosos|cozido/assado|Misto||Sulfuroso||Regional
Opção: lentilha com ricota|leguminosa|cozido/assado|Misto||Sulfuroso||
Opção: pvt à jardineira|leguminosa|refogado|Misto||||
Panache de legumes|legume|cozido/assado|Misto||||
Panachê de legumes|legume|cozido/assado|Misto||||
Panachê de verduras|legume|cozido/assado|Misto||||
Panachê: brócolis, couve-flor e cenoura|legume|cozido/assado|Misto||Sulfuroso||
Pirão|tubérculo|cozido/assado|Amarelo/Laranja|Pastoso|||
Pirão de legumes|tubérculo|cozido/assado|Misto|Pastoso|||
Polenta|cereal (milho)|cozido/assado|Amarelo/Laranja|Pastoso|||Regional
Polenta ao molho com salsicha|cereal (milho)|cozido/assado|Misto|Pastoso|||Regional
Polenta ao molho sugo|cereal (milho)|cozido/assado|Misto|Pastoso|||Regional
Polenta ao sugo|cereal (milho)|cozido/assado|Misto|Pastoso|||Regional
Polenta com escarola|cereal (milho)|cozido/assado|Misto|Pastoso|||Regional
Polenta com espinafre|cereal (milho)|cozido/assado|Misto|Pastoso|||Regional
Polenta com molho|cereal (milho)|cozido/assado|Misto|Pastoso|||Regional
Polenta com parmesão|cereal (milho)|cozido/assado|Amarelo/Laranja|Pastoso|||Regional
Polenta com queijo|cereal (milho)|cozido/assado|Amarelo/Laranja|Pastoso|||Regional
Polenta cremosa|cereal (milho)|cozido/assado|Amarelo/Laranja|Pastoso|||Regional
Polenta firme com queijo ao sugo|cereal (milho)|cozido/assado|Misto||||Regional
Polenta mole|cereal (milho)|cozido/assado|Amarelo/Laranja|Pastoso|||Regional
Principal: ratatoulle|legume|cozido/assado|Misto||||
Puchero de legumes|legume|cozido/assado|Misto||||
Purê colorido|tubérculo|cozido/assado|Misto|Pastoso|||
Purê de abóbora|legume|cozido/assado|Amarelo/Laranja|Pastoso|||
Purê de batata|tubérculo|cozido/assado|Amarelo/Laranja|Pastoso|||
Purê de batata com cenoura|tubérculo|cozido/assado|Misto|Pastoso|||
Purê de batata com queijo|tubérculo|cozido/assado|Amarelo/Laranja|Pastoso|||
Purê de batata doce|tubérculo|cozido/assado|Amarelo/Laranja|Pastoso|Sulfuroso||
Purê de batata-doce|tubérculo|cozido/assado|Amarelo/Laranja|Pastoso|Sulfuroso||
Purê de batatas|tubérculo|cozido/assado|Amarelo/Laranja|Pastoso|||
Purê de batatas (contém lactose)|tubérculo|cozido/assado|Amarelo/Laranja|Pastoso|||
Purê de cará|tubérculo|cozido/assado|Amarelo/Laranja|Pastoso|||Regional
Purê de cenoura|tubérculo|cozido/assado|Amarelo/Laranja|Pastoso|||
Purê de mandioca|tubérculo|cozido/assado|Marrom/Bege|Pastoso||Sociobiodiversidade|Regional
Purê de mandioquinha|tubérculo|cozido/assado|Amarelo/Laranja|Pastoso|||Regional
Purê misto|tubérculo|cozido/assado|Misto|Pastoso|Sulfuroso||
Purê rose|tubérculo|cozido/assado|Vermelho|Pastoso|||
Purê rosé|tubérculo|cozido/assado|Vermelho|Pastoso|||
Quiabo a provençal|legume|refogado|Verde||||Regional
Quiabo à provençal|legume|refogado|Verde||||Regional
Quiabo ao alho|legume|refogado|Verde||||Regional
Quiabo com alho e óleo|legume|refogado|Verde||||Regional
Quiabo ensopado|legume|refogado|Verde||||Regional
Quiabo no vapor|legume|refogado|Verde||||Regional
Quiabo refogado|legume|refogado|Verde||||Regional
Quiabo temperado|legume|refogado|Verde||||Regional
Quibebe|legume|cozido/assado|Amarelo/Laranja|Pastoso|||
Quibebe de abóbora|legume|cozido/assado|Amarelo/Laranja|Pastoso|||
Ratatoille|legume|cozido/assado|Misto||||Regional
Ratatouile|legume|cozido/assado|Misto||||Regional
Ratatouille|legume|cozido/assado|Misto||||Regional
Ratatoule|legume|cozido/assado|Misto||||Regional
Ratattouile|legume|cozido/assado|Misto||||Regional
Ravioli ao sugo|macarrão|cozido/assado|Misto||||
Ravióli ao sugo|macarrão|cozido/assado|Misto||||
Ravioli de 4 queijos ao sugo|macarrão|cozido/assado|Misto||||
Ravióli de queijo|macarrão|cozido/assado|Amarelo/Laranja||||
Ravióli de queijo com molho de tomate|macarrão|cozido/assado|Misto||||
Raviolli de queijo ao sugo|macarrão|cozido/assado|Misto||||
Refogado com pimentão verde e tomate|legume|refogado|Misto||||Regional
Refogado de escarola com espinafre|folhosos|refogado|Verde||||Regional
Repolho ao bacon|folhosos|refogado|Misto||Sulfuroso||Regional
Repolho ao shoyo|folhosos|refogado|Verde||Sulfuroso||Regional
Repolho ao shoyu|folhosos|refogado|Verde||Sulfuroso||Regional
Repolho bicolor refogado|folhosos|refogado|Misto||Sulfuroso||Regional
Repolho com ervilha|folhosos|refogado|Verde||Sulfuroso||Regional
Repolho com passas|folhosos|refogado|Verde||Sulfuroso||Regional
Repolho com salsa|folhosos|refogado|Verde||Sulfuroso||Regional
Repolho com shoyu|folhosos|refogado|Verde||Sulfuroso||Regional
Repolho na salsa|folhosos|refogado|Verde||Sulfuroso||Regional
Repolho no vapor|folhosos|refogado|Verde||Sulfuroso||Regional
Repolho refogada|folhosos|refogado|Verde||Sulfuroso||Regional
Repolho refogado|folhosos|refogado|Verde||Sulfuroso||Regional
Repolho refogado com cenoura|folhosos|refogado|Misto||Sulfuroso||Regional
Sautê de legumes|legume|refogado|Misto||||
Seleta|legume|cozido/assado|Misto||||
Seleta de legumes|legume|cozido/assado|Misto||||
Souflê de legumes|ovo|cozido/assado|Misto||Sulfuroso||
Spaguetti ao molho vermelho|macarrão|cozido/assado|Misto||||
Suflê de abobrinha|ovo|cozido/assado|Misto||Sulfuroso||Regional
Suflê de espinafre|ovo|cozido/assado|Verde||Sulfuroso||Regional
Suflê de legumes|ovo|cozido/assado|Misto||Sulfuroso||
Tutu de feijão|leguminosa|cozido/assado|Roxo/preto||||
Tutu de feijão/Couve refogada|leguminosa|cozido/assado|Misto||Sulfuroso||Regional
Vagem à provençal|legume|refogado|Verde||||Regional
Vagem ao alho|legume|refogado|Verde||||Regional
Vagem com batata|legume|cozido/assado|Misto||||Regional
Vagem com cenoura|legume|cozido/assado|Misto||||Regional
Vagem com cenoura palito|legume|cozido/assado|Misto||||Regional
Vagem com couve-flor|legume|cozido/assado|Misto||Sulfuroso||Regional
Vagem com milho|legume|refogado|Misto||Sulfuroso||Regional
Vagem com pimentões|legume|refogado|Misto||||Regional
Vagem com salsa|legume|refogado|Verde||||Regional
Vagem com salsão|legume|refogado|Verde||||Regional
Vagem com vinagrete|legume|refogado|Misto||Sulfuroso||Regional
Vagem no vapor|legume|cozido/assado|Verde||||Regional
Vagem refogada|legume|refogado|Verde||||Regional
Vagem sauté|legume|refogado|Verde||||Regional
Vagem temperada|legume|cozido/assado|Verde||||Regional
Virado de abobrinha|legume|refogado|Verde||||Regional
Virado de abobrinha com milho|legume|refogado|Misto||Sulfuroso||Regional
Virado de acelga|folhosos|refogado|Verde||Sulfuroso||
Virado de banana|fruta|refogado|Amarelo/Laranja||||
Virado de banana com passas|fruta|refogado|Misto||||
Virado de cebola|legume|refogado|Amarelo/Laranja||Sulfuroso||
Virado de chuchu|legume|refogado|Verde||||Regional
Virado de couve|folhosos|refogado|Verde||Sulfuroso||Regional
Virado de couve e azeitona|folhosos|refogado|Verde||Sulfuroso||Regional
Virado de escarola|folhosos|refogado|Verde||||
Virado de espinafre|folhosos|refogado|Verde||||Regional
Virado de feijão|leguminosa|refogado|Roxo/preto||||
Virado de legumes|legume|refogado|Misto||||
Virado de milho|cereal (milho)|refogado|Amarelo/Laranja||Sulfuroso||Regional
Virado de milho e vagem|cereal (milho)|refogado|Misto||Sulfuroso||Regional
Virado de milho verde e vagem|cereal (milho)|refogado|Misto||Sulfuroso||Regional
Virado de ovos|ovo|refogado|Amarelo/Laranja||Sulfuroso||
Virado de vagem|legume|refogado|Verde||||Regional
Virado de verdura|folhosos|refogado|Verde||Sulfuroso||
Virado de verduras|folhosos|refogado|Verde||Sulfuroso||
Yakissoba|macarrão|cozido/assado|Misto||Sulfuroso||
